APNT.OB,0.2998,0.26
APO,12.82,12.52
APO.V,1.26,1.53
APOG,10.20,10.60
APOL,45.92,48.48
APP,0.81,0.52
APP.V,0.04,0.04
APPA.PK,0.25,0.25
APPY,2.35,1.93
APRI,4.1901,4.41
APSA,13.80,12.90
APSN.PK,0.008,0.0053
APT,1.12,1.20
APU,44.45,43.88
APVS.OB,0.081,0.065
AQ.V,0.23,0.18
AQC.V,0.005,0.005
AQLRF.PK,6.02,6.63
AQLV.OB,0.0015,0.001
AQM.V,0.435,0.37
AQSFF.PK,0.123,0.097
AQUI.PK,0.0004,0.0003
ARA.MX,3.620,3.840
ARAO.OB,0.50,0.10
ARAY,3.73,4.01
ARB,38.67,37.61
ARBA,30.60,30.35
ARBV.OB,5.05,4.75
ARC,4.09,4.71
ARCC,14.88,15.56
ARCI,5.931,5.02
ARCL,9.55,10.50
ARCO,22.75,21.92
ARCVF.PK,19.92,19.92
ARCW,3.05,3.00
ARDM.OB,0.135,0.124
ARDNA,87.60,96.49
ARE,63.44,65.56
AREM.OB,0.06,0.0621
ARET.PK,2.95,1.88
AREX,24.04,31.28
ARG,67.48,76.95
ARGN,14.67,15.68
ARI,13.60,13.60
ARI.V,0.16,0.12
ARIA,11.17,12.09
ARII,21.50,23.79
ARK,3.82,3.79
ARKR,13.992,13.90
ARL,1.93,1.30
ARLP,73.65,71.45
ARLUF.PK,2.35,2.26
ARMH,27.67,28.27
ARMHF.PK,9.13,8.89
ARN.V,5.17,4.60
ARNA,1.37,1.58
ARO,13.58,15.51
AROW,22.70,23.66
ARQ.V,0.53,0.51
ARQL,5.50,5.61
ARR,7.10,7.14
ARR.V,0.03,0.03
ARRS,10.47,10.75
ARRY,2.48,2.11
ARSC.PK,0.0001,0.0001
ARSD,4.5155,6.50
ART,6.44,5.86
ART.V,0.03,0.045
ARTC,28.68,29.81
ARTEQ.PK,0.0008,0.0002
ARTNA,18.35,18.50
ARTW,6.19,6.03
ARTX,1.4531,1.23
ARU.V,0.135,0.12
ARUN,22.96,21.10
ARVCF.PK,27.75,28.31
ARW,34.50,36.56
ARW.V,0.455,0.62
ARWD.OB,0.015,0.017
ARWR,0.54,0
ARWRD,0,6.17
ARX,10.40,9.64
ARY,24.88,25.10
ASA,28.91,28.855
ASAP.PK,0.003,0.003
ASBC,10.58,10.40
ASBFY.PK,17.40,17.27
ASBN.PK,14.00,13.50
ASCA,17.64,17.50
ASCMA,43.03,46.53
ASEI,68.05,73.21
ASEN.OB,3.84,3.73
ASFI,7.95,8.29
