,WeekLow,RecentPrice,WeekHigh,Beta,DailyVolume3,DailyVolume10,WeekChange,WeekChangeWSP,MarketCapitalization,SharesOutstanding,FL,AnnualDividend,DividendYield,BookValue,Earningsttm,Earnings,Salesttm,Sales,Cash,PriceBook,PriceEarnings,PriceSales,EBITDA,Income,ProfitMargin,OperatingMargin,ReturnAssets,CurrentRatio,DebtEquity,TotalCash,SharesShortPD,SharesShort,PercentofFloat,ShortRatio,LastSplit,SharesADR,TermDebtEquityLong,ReturnEquity,DailyVolume,Company
2719,0.05,0.07,14.25,2.55,49100000.0,1910000.0,-992.0,-994.0,3490000.0,4990000.0,2300000.0,0.0,0.0,-2.29,-5.2,-1.29,2.0,9910000.0,0.11,0.0,0.0,4.0,-11810000.0,-25800000.0,0.0,0.0,-1885.0,0.59,0.0,5320000.0,73100000.0,90300000.0,32.0,1.9,0.0,0.0,0.0,0.0,38500000.0,MTNT
2720,8.167,25.81,45.75,1.36,82500000.0,1010000.0,2856.0,1922.0,62340000.0,2420000.0,1300000.0,0.0,0.0,5.28,0.94,0.31,9.49,20010000.0,1.29,4.89,2755.0,272.0,3960000.0,2020000.0,101.0,132.0,1762.0,3.71,0.0,3120000.0,2630000.0,1670000.0,202.0,2.62,0.0,0.0,0.0,2755.0,1000000.0,MTON
2721,5.01,6.03,37.375,1.4,73970000.0,53300000.0,-766.0,-822.0,62580000.0,10380000.0,8820000.0,80.0,1327.0,11.13,0.43,-0.39,12.22,12800000000.0,0.24,0.54,1393.0,49.0,8410000.0,4540000.0,39.0,-7.0,182.0,0.75,42.0,2500000.0,1110000.0,56600000.0,13.0,1.48,0.0,0.0,0.0,413.0,75000000.0,MTP
2722,3.875,5.95,7.61,0.47,1770000.0,1400000.0,933.0,464.0,4550000.0,7640000.0,3600000.0,0.0,0.0,7.0,0.55,0.27,22.41,19090000.0,0.11,0.85,1082.0,27.0,7820000.0,4580000.0,24.0,39.0,571.0,1.96,7.0,83500000.0,3000.0,3000.0,1.0,0.18,0.0,0.0,0.0,848.0,1700000.0,MTRX
2723,5.5,12.1,15.6,0.33,7780000.0,5100000.0,1202.0,669.0,25240000.0,2090000.0,1310000.0,24.0,198.0,7.8,0.61,0.21,18.91,39590000.0,1.13,1.55,1977.0,64.0,4020000.0,1280000.0,32.0,63.0,394.0,2.26,39.0,2350000.0,10100000.0,9200000.0,8.0,1.44,0.0,0.0,0.0,809.0,7000000.0,MTSC
2724,3.06,4.99,19.5,1.9,49020000.0,48700000.0,-473.0,-601.0,18830000.0,3770000.0,2150000.0,0.0,0.0,10.39,-2.03,-0.9,8.72,25170000.0,1.41,0.48,0.0,57.0,-6100000.0,-7770000.0,-309.0,-321.0,-1836.0,1.67,15.0,5300000.0,1850000.0,1700000.0,86.0,2.48,0.0,0.0,0.0,-2786.0,74300000.0,MTSN
2725,17.625,25.39,31.063000000000002,1.35,4030000.0,4600000.0,686.0,277.0,61630000.0,2430000.0,2010000.0,30.0,118.0,10.33,2.05,0.73,38.56,95140000.0,1.33,2.46,1238.0,66.0,11370000.0,5060000.0,53.0,110.0,700.0,1.29,212.0,3230000.0,86000000.0,80000000.0,43.0,23.89,0.0,0.0,0.0,2134.0,3600000.0,MTW
2726,1.4380000000000002,2.54,25.063000000000002,0.0,23620000.0,11100000.0,-818.0,-862.0,12030000.0,4740000.0,3870000.0,0.0,0.0,2.35,-1.88,-0.54,1.24,5210000.0,0.47,1.08,0.0,206.0,-6680000.0,-7950000.0,0.0,0.0,-5531.0,2.5,4.0,2230000.0,1070000.0,68500000.0,28.0,2.65,0.0,0.0,0.0,-6661.0,40300000.0,MTWV
2727,28.938000000000002,36.89,44.83,0.73,7350000.0,9900000.0,327.0,6.0,72230000.0,1960000.0,9400000.0,10.0,27.0,24.35,2.15,0.52,32.99,67250000.0,0.38,1.51,1713.0,112.0,13470000.0,4400000.0,68.0,106.0,570.0,1.33,37.0,7510000.0,23700000.0,25400000.0,25.0,4.31,0.0,0.0,0.0,914.0,5500000.0,MTX
2728,4.3,5.35,35.75,2.31,23930000.0,32900000.0,-762.0,-819.0,25560000.0,4780000.0,2580000.0,0.0,0.0,10.48,0.68,-0.04,29.23,14300000000.0,0.31,0.51,787.0,18.0,16770000.0,3350000.0,24.0,73.0,366.0,1.84,54.0,1500000.0,2030000.0,2140000.0,79.0,10.28,0.0,0.0,0.0,688.0,19700000.0,MTZ
2729,16.39,21.15,49.61,1.83,7660000.0,9670000.0,-298.0,-468.0,12600000000.0,59730000.0,40620000.0,0.0,0.0,11.94,-0.89,-0.96,6.53,39400000000.0,2.81,1.77,0.0,324.0,-97650000.0,-52120000.0,-130.0,-248.0,-564.0,4.57,7.0,16800000000.0,3830000.0,3780000.0,94.0,5.8,0.0,0.0,0.0,-729.0,6610000.0,MU
2730,1.2,1.25,3.88,1.11,5030000.0,7000000.0,-305.0,-474.0,4560000.0,3650000.0,2630000.0,12.0,960.0,9.76,-0.66,-0.14,49.19,18000000000.0,0.31,0.13,0.0,3.0,4610000.0,-2420000.0,-13.0,11.0,-208.0,3.02,156.0,1130000.0,9500000.0,9400000.0,4.0,1.56,0.0,0.0,0.0,-649.0,6100000.0,MUI
2731,53.375,77.02,87.85,0.53,32590000.0,33200000.0,644.0,246.0,34900000000.0,4530000.0,2810000.0,150.0,195.0,32.94,9.56,3.56,121.69,55200000000.0,4.55,2.34,805.0,63.0,90280000.0,43440000.0,79.0,119.0,1446.0,1.26,36.0,20600000.0,2060000.0,1980000.0,73.0,5.48,0.0,0.0,0.0,3410.0,37600000.0,MUR
2732,5.3,9.01,108.375,3.75,3330000.0,5020000.0,-868.0,-900.0,66380000.0,7370000.0,4490000.0,0.0,0.0,2.71,0.29,0.1,2.69,21360000.0,2.21,3.32,3129.0,335.0,3900000.0,2280000.0,107.0,132.0,1029.0,2.63,0.0,16300000.0,3090000.0,1940000.0,69.0,0.92,0.0,0.0,0.0,1391.0,3380000.0,MUSE
2733,25.25,37.3,41.95,0.24,1820000.0,8000.0,875.0,421.0,35240000.0,9450000.0,5800000.0,52.0,139.0,16.24,2.56,0.71,15.83,15010000.0,3.52,2.3,1456.0,236.0,0.0,2430000.0,162.0,0.0,127.0,0.0,0.0,3330000.0,4000000.0,6000.0,7.0,2.0,0.0,0.0,0.75,1744.0,2000000.0,MVBI
2734,9.0,11.35,38.5,1.53,5190000.0,11100000.0,-559.0,-666.0,13630000.0,1200000.0,9800000.0,0.0,0.0,3.13,-2.81,-0.72,0.75,8940000.0,3.57,3.63,0.0,1509.0,-3750000.0,-3340000.0,0.0,0.0,-5648.0,9.09,2.0,4280000.0,95700000.0,93500000.0,98.0,21.75,0.0,0.0,0.0,-6665.0,4400000.0,MVIS
2735,8.47,9.12,28.938000000000002,1.9,36790000.0,30800000.0,-527.0,-641.0,30940000.0,3390000.0,3320000.0,0.0,0.0,6.86,0.99,0.42,17.02,58450000.0,0.05,1.33,924.0,54.0,8560000.0,3420000.0,59.0,121.0,965.0,2.62,28.0,1800000.0,53900000.0,42100000.0,16.0,2.11,0.0,0.0,0.0,1753.0,25500000.0,MVK
2736,1.25,2.26,4.25,1.45,13460000.0,5100000.0,60.0,-197.0,7790000.0,3450000.0,1450000.0,0.0,0.0,0.42,-2.8,-0.33,6.68,22600000.0,0.53,5.43,0.0,34.0,1420000.0,-9450000.0,-347.0,-212.0,-1399.0,1.72,115.0,1820000.0,2980000.0,2960000.0,205.0,18.62,0.0,0.0,0.0,-18307.0,16000000.0,MVL
2737,26.02,34.32,81.125,2.79,1110000.0,1220000.0,-395.0,-542.0,17300000000.0,5040000.0,3120000.0,0.0,0.0,6.08,0.38,0.1,1.81,9400000.0,1.85,5.64,9128.0,1892.0,4710000.0,1950000.0,207.0,302.0,654.0,6.91,0.0,9320000.0,1860000.0,1320000.0,60.0,2.5,0.0,0.0,0.0,708.0,74400000.0,MVSN
2738,17.0,19.43,33.07,1.6,28540000.0,23100000.0,-158.0,-362.0,79580000.0,4100000.0,3190000.0,0.0,0.0,11.97,1.85,0.25,32.16,13500000000.0,0.37,1.62,1049.0,60.0,16860000.0,7830000.0,58.0,97.0,1141.0,3.66,19.0,1520000.0,2400000.0,2100000.0,75.0,9.33,0.0,0.0,0.0,1665.0,25700000.0,MW
2739,3.6,4.0,16.938,0.14,2510000.0,2000000.0,-472.0,-600.0,1830000.0,4570000.0,2600000.0,0.0,0.0,3.8,1.27,0.17,17.0,7820000.0,0.19,1.05,314.0,23.0,1060000.0,5860000.0,75.0,119.0,2005.0,1.47,44.0,85000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4039.0,2600000.0,MWAV
2740,0.05,0.11,2.375,0.0,8000.0,1400000.0,-871.0,-902.0,1220000.0,1110000.0,3700000.0,0.0,0.0,-0.14,-0.29,-0.04,0.42,4660000.0,0.0,0.0,0.0,26.0,-2860000.0,-3190000.0,-685.0,-693.0,-7497.0,0.51,0.0,3600000.0,1500000.0,1500000.0,4.0,3.75,0.0,0.0,0.0,0.0,4000.0,MWB
2741,5.438,11.4,11.46,0.25,3650000.0,3000000.0,1616.0,983.0,16340000.0,1430000.0,9700000.0,28.0,246.0,4.46,0.75,0.15,4.54,6530000.0,2.29,2.55,1526.0,251.0,0.0,1070000.0,164.0,513.0,121.0,0.0,0.0,3280000.0,2000000.0,0.0,2.0,0.57,0.0,0.0,0.0,1762.0,3500000.0,MWBX
2742,35.75,47.76,90.49,2.2,4580000.0,5420000.0,-243.0,-426.0,53000000000.0,11100000000.0,95350000.0,92.0,193.0,17.61,3.47,0.65,40.97,46300000000.0,65.79,2.71,1377.0,117.0,69200000000.0,39200000000.0,85.0,145.0,89.0,0.0,521.0,0.0,1760000.0,1580000.0,18.0,3.87,0.0,0.0,0.0,2077.0,4550000.0,MWD
2743,3.0,4.03,7.452999999999999,1.07,6400000.0,7300000.0,330.0,8.0,19200000.0,4770000.0,2670000.0,0.0,0.0,6.18,-0.26,-0.32,44.35,21300000000.0,2.59,0.65,0.0,9.0,43210000.0,-1220000.0,-6.0,30.0,-70.0,2.61,306.0,12320000.0,25700000.0,30600000.0,10.0,3.95,0.0,0.0,0.0,-327.0,6500000.0,MWL
2744,6.125,14.9,18.5,1.2,29750000.0,23500000.0,2025.0,1292.0,56400000.0,3780000.0,2230000.0,0.0,0.0,2.96,-1.84,-0.81,4.46,16820000.0,1.62,5.04,0.0,334.0,-6830000.0,-6930000.0,-407.0,-466.0,-4095.0,5.14,0.0,6130000.0,6190000.0,5930000.0,278.0,22.26,0.0,0.0,0.0,-5011.0,27800000.0,MWY
2745,7.68,8.5,11.3,0.67,4500.0,7000.0,150.0,-128.0,11600000000.0,13620000.0,9810000.0,0.0,0.0,9.76,1.04,0.24,27.73,37600000000.0,2.69,0.87,818.0,31.0,34910000.0,14090000.0,52.0,62.0,600.0,1.46,0.0,36660000.0,6000.0,0.0,0.0,2.0,0.0,1.0,0.0,1084.0,3000.0,MX
2746,4.25,4.92,14.487,1.13,6080000.0,5600000.0,-496.0,-618.0,15900000000.0,32250000.0,29020000.0,0.0,0.0,4.25,0.93,0.04,2.86,94630000.0,1.14,1.16,527.0,172.0,60940000.0,30500000.0,322.0,425.0,1553.0,3.14,41.0,36450000.0,44900000.0,44100000.0,2.0,26.41,0.0,1.0,0.0,2461.0,1700000.0,MXICY
2747,32.2,41.38,82.25,2.01,5290000.0,7420000.0,-274.0,-450.0,13700000000.0,33140000.0,32720000.0,0.0,0.0,6.36,1.04,0.12,4.89,15800000000.0,3.69,6.5,3964.0,846.0,53600000.0,33490000.0,212.0,282.0,1846.0,5.22,0.0,12200000000.0,7860000.0,9270000.0,24.0,1.52,0.0,0.0,0.0,2191.0,5160000.0,MXIM
2748,11.6,18.85,27.48,0.51,9045.0,7000.0,458.0,105.0,12310000.0,6530000.0,3200000.0,0.0,0.0,9.74,3.71,-6.8,318.98,22400000000.0,51.64,1.94,508.0,6.0,31340000.0,3520000.0,22.0,94.0,112.0,1.29,3076.0,33710000.0,5000.0,5000.0,2.0,0.42,0.0,0.0,0.0,6674.0,1200000.0,MXM
2749,0.41,0.68,2.063,2.75,17570000.0,27400000.0,-487.0,-611.0,3460000.0,5100000.0,4380000.0,0.0,0.0,0.05,-0.16,-0.03,0.0,16600000.0,0.0,13.0,0.0,19248.0,-6520000.0,-7510000.0,0.0,0.0,-13071.0,0.1,23.0,2200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16913.0,15100000.0,MXR
2750,19.15,25.5,39.1,2.05,1090000.0,1640000.0,-89.0,-310.0,16300000000.0,6400000.0,2950000.0,4.0,16.0,9.88,2.23,0.63,6.57,63320000.0,1.59,2.58,1141.0,388.0,31560000.0,18250000.0,341.0,89.0,620.0,0.0,35.0,10170000.0,7300000.0,5850000.0,247.0,6.13,0.0,0.0,0.0,3502.0,1190000.0,MXT
2751,5.81,7.7,22.563000000000002,0.71,5980000.0,15800000.0,-367.0,-521.0,7830000.0,1020000.0,7700000.0,0.0,0.0,9.09,0.24,1.83,9.44,9660000.0,2.92,0.85,3156.0,81.0,-2310000.0,4270000.0,44.0,-283.0,364.0,5.05,1.0,2970000.0,21500000.0,20200000.0,28.0,5.24,0.0,0.0,0.0,560.0,4100000.0,MXWL
2752,9.625,11.75,16.0,0.47,1480000.0,1600000.0,371.0,39.0,25440000.0,2170000.0,1750000.0,24.0,204.0,9.75,0.87,0.15,29.76,64280000.0,0.22,1.21,1351.0,40.0,9720000.0,1880000.0,29.0,84.0,314.0,2.0,136.0,4700000.0,6700000.0,5400000.0,4.0,4.47,0.0,0.0,0.0,893.0,1500000.0,MYE
2753,22.25,26.06,37.4,1.41,28900000.0,25300000.0,130.0,-144.0,19900000000.0,7620000.0,5340000.0,72.0,276.0,3.48,1.89,0.32,53.2,41900000000.0,0.3,7.49,1378.0,49.0,43200000.0,15120000.0,40.0,64.0,600.0,1.25,395.0,2280000.0,80800000.0,99600000.0,15.0,4.57,0.0,0.0,0.0,8262.0,17700000.0,MYG
2754,24.75,34.78,138.0,0.71,74670000.0,93000000.0,-452.0,-585.0,81830000.0,2350000.0,1740000.0,0.0,0.0,5.95,-0.31,-0.09,1.98,4520000.0,5.43,5.84,0.0,1757.0,-9410000.0,-7170000.0,-159.0,-291.0,-495.0,4.21,0.0,12720000.0,93700000.0,69400000.0,54.0,1.43,0.0,0.0,0.0,-604.0,65700000.0,MYGN
2755,20.15,35.63,37.0,0.62,86850000.0,1040000.0,741.0,320.0,44700000000.0,12530000.0,11150000.0,16.0,45.0,9.46,1.3,0.4,7.29,91740000.0,2.74,3.77,2737.0,489.0,25500000.0,16390000.0,179.0,231.0,1154.0,3.08,2.0,34280000.0,2380000.0,3660000.0,21.0,2.61,0.0,0.0,0.0,1488.0,91300000.0,MYL
2756,1.1,1.2,4.5,1.01,2170000.0,7700000.0,-531.0,-644.0,2340000.0,1950000.0,6800000.0,0.0,0.0,6.63,-0.91,-0.43,9.06,17680000.0,0.12,0.18,0.0,13.0,-84800000.0,-1720000.0,-98.0,-57.0,-750.0,1.75,48.0,2350000.0,10100000.0,10100000.0,15.0,11.22,0.0,0.0,0.0,-1291.0,9000.0,MYR
2757,9.4,9.4,15.7,0.92,1420000.0,1200000.0,13.0,-233.0,26340000.0,2800000.0,1540000.0,0.0,0.0,13.45,1.06,0.41,6.01,16840000.0,0.0,0.7,888.0,156.0,3930000.0,2960000.0,178.0,233.0,497.0,2.19,28.0,0.0,6000.0,4000.0,0.0,0.5,0.0,3.0,0.0,839.0,1200000.0,MYS
2758,10.95,11.0,22.94,0.89,10440000.0,16200000.0,10.0,-235.0,36700000.0,3340000.0,3040000.0,48.0,436.0,14.04,1.32,0.03,42.77,14500000000.0,1.1,0.78,835.0,26.0,15160000.0,4490000.0,34.0,65.0,330.0,1.66,120.0,3670000.0,23400000.0,30500000.0,8.0,3.49,0.0,0.0,0.0,949.0,6700000.0,MZ
2759,11.0,12.2,20.6,1.3,69950000.0,1560000.0,-9.0,-249.0,22200000000.0,18220000.0,16390000.0,0.0,0.0,26.37,2.02,0.86,12.5,24800000000.0,1.64,0.46,603.0,98.0,93100000.0,38500000.0,186.0,215.0,477.0,2.07,17.0,29900000.0,3690000.0,3910000.0,23.0,8.09,0.0,0.0,0.0,842.0,45600000.0,N
2760,59.55,72.4,92.4,0.83,5110000.0,3900000.0,354.0,26.0,22200000000.0,30620000.0,22360000.0,0.0,0.0,39.65,5.73,3.37,32.54,10200000000.0,10.49,1.83,1263.0,223.0,0.0,17800000000.0,185.0,0.0,109.0,0.0,0.0,32100000000.0,1150000.0,1090000.0,5.0,12.46,0.0,5.0,0.97,1630.0,9200000.0,NAB
2761,2.5,5.86,8.5,-0.25,9870000.0,10100000.0,296.0,-18.0,22290000.0,3800000.0,2510000.0,0.0,0.0,2.11,0.12,0.04,6.21,24080000.0,0.05,2.77,5009.0,94.0,1730000.0,4590000.0,19.0,30.0,211.0,1.88,128.0,1950000.0,13500000.0,19200000.0,5.0,1.85,0.0,0.0,0.0,613.0,7300000.0,NABI
2762,10.437999999999999,25.23,38.2,0.01,13650000.0,15600000.0,2097.0,1347.0,29470000.0,1170000.0,7800000.0,36.0,143.0,16.56,1.51,0.44,348.5,40900000000.0,0.72,1.52,1666.0,7.0,11340000.0,1780000.0,4.0,7.0,202.0,1.27,180.0,8380000.0,20000000.0,24200000.0,26.0,1.28,0.0,0.0,0.0,963.0,15600000.0,NAFC
2763,10.625,18.07,36.66,2.48,10870000.0,17500000.0,-167.0,-369.0,21110000.0,1170000.0,4900000.0,0.0,0.0,11.19,0.87,0.13,5.44,6570000.0,5.15,1.61,2079.0,332.0,1270000.0,1050000.0,160.0,178.0,744.0,8.29,3.0,6010000.0,58600000.0,50700000.0,120.0,7.24,0.0,0.0,0.0,833.0,8100000.0,NANO
2764,3.66,5.8,15.25,2.43,7130000.0,4600000.0,-375.0,-527.0,7950000.0,1370000.0,1010000.0,0.0,0.0,1.38,-0.31,-0.09,0.34,4670000.0,0.93,4.21,0.0,1710.0,-4390000.0,-4240000.0,-908.0,0.0,-1798.0,5.8,9.0,1280000.0,17000000.0,15400000.0,17.0,3.86,0.0,0.0,0.0,-2031.0,4400000.0,NANX
2765,13.5,25.57,35.75,0.42,4160000.0,4200000.0,1443.0,851.0,13100000000.0,5130000.0,6200000.0,0.0,0.0,6.99,0.83,0.15,8.76,45180000.0,2.82,3.66,3081.0,292.0,8550000.0,4280000.0,95.0,142.0,913.0,1.98,1.0,14470000.0,2400000.0,2700000.0,4.0,0.46,0.0,0.0,0.0,1220.0,5200000.0,NAP
2766,13.0,17.5,20.813000000000002,-0.05,1690000.0,1200000.0,776.0,346.0,9630000.0,5500000.0,3200000.0,0.0,0.0,9.12,2.01,0.57,8.65,4830000.0,5.1,1.92,869.0,202.0,0.0,1120000.0,232.0,0.0,195.0,0.0,0.0,2800000.0,7000.0,2000.0,2.0,0.27,0.0,0.0,0.0,2607.0,2600000.0,NARA
2767,6.125,10.79,29.25,1.25,2500000.0,2300000.0,-446.0,-580.0,10960000.0,1020000.0,7600000.0,0.0,0.0,6.8,-1.66,-0.18,2.1,1880000.0,5.57,1.59,0.0,515.0,-1280000.0,-1220000.0,-649.0,-755.0,-2137.0,12.59,4.0,5660000.0,16400000.0,20800000.0,22.0,5.66,0.0,0.0,0.0,-2326.0,2900000.0,NASI
2768,13.75,16.5,23.438000000000002,0.17,3600000.0,2400000.0,-61.0,-288.0,16020000.0,9710000.0,5800000.0,288.0,1745.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,1.0,0.26,0.0,0.0,0.0,0.0,3100000.0,NAT
2769,25.19,29.59,57.563,0.88,23090000.0,23300000.0,-43.0,-275.0,15100000000.0,5100000.0,2900000.0,0.0,0.0,6.86,0.96,0.18,7.87,42230000.0,3.14,4.31,3089.0,376.0,8720000.0,5140000.0,122.0,166.0,1343.0,5.22,0.0,15980000.0,2060000.0,1670000.0,71.0,10.86,0.0,0.0,0.0,1611.0,19000000.0,NATI
2770,5.688,11.38,14.25,0.35,3960000.0,3200000.0,1136.0,619.0,18570000.0,1630000.0,8200000.0,13.0,117.0,5.57,0.99,0.28,19.12,31720000.0,1.9,2.04,1147.0,59.0,3210000.0,1650000.0,52.0,79.0,1348.0,2.15,0.0,3100000.0,17900000.0,8800000.0,22.0,4.37,0.0,0.0,0.0,1918.0,4100000.0,NATR
2771,10.46,12.3,21.65,0.4,39320000.0,41800000.0,292.0,-21.0,40800000.0,3320000.0,2160000.0,0.0,0.0,9.59,1.24,0.26,19.88,67130000.0,0.22,1.28,990.0,62.0,6870000.0,4170000.0,62.0,85.0,1024.0,1.8,4.0,7260000.0,1050000.0,87600000.0,49.0,4.89,0.0,0.0,0.0,1454.0,21500000.0,NAUT
2772,18.25,30.17,38.0,1.43,40320000.0,40000000.0,69.0,-190.0,17900000000.0,5940000.0,5290000.0,0.0,0.0,21.46,-2.28,0.03,114.86,68600000000.0,7.0,1.41,0.0,26.0,14600000.0,-13500000.0,-20.0,-33.0,-201.0,1.05,213.0,41600000.0,3080000.0,4990000.0,58.0,7.51,0.0,0.0,0.0,-1034.0,41100000.0,NAV
2773,0.14,0.17,20.188,0.0,12130000.0,25800000.0,-988.0,-991.0,1020000.0,6000000.0,1380000.0,0.0,0.0,0.48,-1.78,-0.5,1.72,10040000.0,0.75,0.36,0.0,10.0,-8340000.0,-10390000.0,0.0,0.0,-6996.0,1.3,245.0,4410000.0,85200000.0,90800000.0,62.0,13.97,0.0,0.0,0.0,-15994.0,6100000.0,NAVI
2774,0.85,1.35,2.125,2.04,7140000.0,8400000.0,239.0,-61.0,3150000.0,2330000.0,1140000.0,0.0,0.0,0.96,-0.42,-0.04,12.5,31350000.0,0.61,1.4,0.0,11.0,48900000.0,-1050000.0,-4.0,-9.0,-127.0,1.31,0.0,1420000.0,4000.0,2000.0,0.0,0.07,0.0,0.0,0.0,-3895.0,5500000.0,NAVR
2775,14.25,31.57,44.875,1.43,22900000.0,32300000.0,122.0,-150.0,81030000.0,2570000.0,1670000.0,0.0,0.0,5.57,-1.76,-0.52,0.66,1570000.0,5.62,5.67,0.0,4817.0,-4830000.0,-4240000.0,0.0,0.0,-2957.0,11.59,3.0,14430000.0,60200000.0,45100000.0,36.0,2.65,0.0,0.0,0.0,-3376.0,22700000.0,NBIX
2776,27.5,33.52,51.09,0.85,50260000.0,61800000.0,222.0,-74.0,19000000000.0,5660000.0,5010000.0,16.0,48.0,18.03,4.99,0.89,31.32,17900000000.0,1.14,1.86,672.0,107.0,73120000.0,28510000.0,159.0,246.0,1543.0,0.97,58.0,6460000.0,1320000.0,83100000.0,26.0,3.14,0.0,0.0,0.0,3290.0,42000000.0,NBL
2777,27.75,39.25,41.2,0.02,14210000.0,11700000.0,615.0,224.0,15400000000.0,3930000.0,3070000.0,305.0,777.0,23.99,2.37,0.51,11.94,38910000.0,0.74,1.64,1660.0,329.0,27180000.0,7620000.0,312.0,531.0,540.0,0.15,146.0,2930000.0,17400000.0,1090000.0,6.0,1.19,0.0,0.0,0.0,1157.0,14600000.0,NBP
2778,12.312999999999999,13.8,25.42,0.5,3560000.0,3900000.0,450.0,98.0,34020000.0,2470000.0,2270000.0,68.0,493.0,9.26,0.42,0.19,8.14,19460000.0,3.15,1.49,3262.0,170.0,0.0,1020000.0,52.0,0.0,39.0,0.0,0.0,7800000.0,25000000.0,20700000.0,11.0,4.81,0.0,0.0,0.0,479.0,5200000.0,NBTB
2779,3.875,12.69,18.0,0.96,61110000.0,63400000.0,1653.0,1010.0,82850000.0,6530000.0,3920000.0,0.0,0.0,4.28,0.67,0.2,11.44,77300000.0,0.68,2.96,1902.0,111.0,13100000.0,4490000.0,58.0,111.0,714.0,1.91,104.0,4450000.0,33500000.0,58000000.0,9.0,0.64,0.0,0.0,0.0,1670.0,52400000.0,NBTY
2780,18.375,32.22,34.35,-0.32,4455.0,4000.0,1153.0,631.0,19980000.0,6200000.0,4600000.0,112.0,348.0,16.14,1.81,0.43,10.77,7470000.0,3.98,2.0,1781.0,299.0,0.0,1260000.0,168.0,0.0,124.0,0.0,0.0,2470000.0,1400000.0,1400000.0,3.0,4.67,0.0,0.0,0.0,1140.0,3000.0,NBY
2781,35.625,57.35,82.8,0.77,2440000.0,2100000.0,755.0,330.0,46990000.0,8190000.0,5500000.0,94.0,164.0,73.18,4.34,0.74,351.29,28800000000.0,3.64,0.78,1322.0,16.0,12500000.0,3550000.0,12.0,38.0,166.0,1.31,95.0,2980000.0,23300000.0,25800000.0,42.0,14.56,0.0,0.0,0.0,604.0,1600000.0,NC
2782,8.75,9.78,10.02,0.19,1880000.0,2700000.0,414.0,72.0,24670000.0,2520000.0,2500000.0,52.0,528.0,10.07,0.0,0.48,0.0,0.0,0.04,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080000.0,1200000.0,5300000.0,0.0,0.57,0.0,0.0,0.0,0.0,2100000.0,NCA
2783,18.5,27.02,32.7,0.67,1090000.0,1350000.0,607.0,218.0,16300000000.0,60310000.0,50660000.0,118.0,437.0,11.53,2.16,0.57,10.82,66300000000.0,5.75,2.35,1250.0,250.0,0.0,13200000000.0,200.0,0.0,149.0,0.0,0.0,34700000000.0,7440000.0,6980000.0,15.0,6.22,0.0,0.0,2.34,2005.0,1200000.0,NCC
2784,6.0,11.2,12.5,0.78,7610000.0,13500000.0,344.0,18.0,18630000.0,1660000.0,5500000.0,0.0,0.0,10.35,-1.26,0.51,10.51,18030000.0,0.6,1.08,0.0,107.0,8200000.0,-1660000.0,-76.0,-115.0,-151.0,0.0,471.0,9070000.0,1700000.0,1700000.0,310.0,28.86,0.0,0.0,0.0,-1023.0,5900000.0,NCEN
2785,17.75,23.6,27.875,0.73,39190000.0,38900000.0,519.0,151.0,48300000000.0,20450000.0,12880000.0,60.0,254.0,11.68,0.49,0.27,6.23,12900000000.0,2.56,2.02,4856.0,379.0,0.0,10130000.0,79.0,0.0,66.0,0.0,0.0,52210000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,562.0,24900000.0,NCF
2786,32.375,45.45,57.1,0.55,5455.0,1100000.0,764.0,337.0,24120000.0,5310000.0,3300000.0,140.0,308.0,42.49,5.33,1.33,125.4,66800000.0,14.0,1.07,853.0,36.0,4910000.0,2840000.0,42.0,56.0,672.0,4.08,1.0,7430000.0,2000.0,3000.0,1.0,0.4,0.0,0.0,0.0,1295.0,5000.0,NCH
2787,2.563,3.23,8.24,0.72,9430000.0,12600000.0,392.0,55.0,12980000.0,4020000.0,3180000.0,0.0,0.0,2.76,-0.21,-0.19,6.1,24060000.0,0.56,1.17,0.0,53.0,-36900000.0,-8190000.0,-34.0,-51.0,-478.0,2.14,0.0,2250000.0,51600000.0,57300000.0,16.0,5.93,0.0,0.0,0.0,-681.0,8700000.0,NCI
2788,6.66,8.98,15.616,0.0,9440000.0,8400000.0,-157.0,-253.0,94990000.0,10580000.0,10470000.0,190.0,2118.0,2.07,0.81,0.13,1.75,12050000.0,0.12,4.34,1109.0,514.0,8570000.0,5420000.0,450.0,458.0,2057.0,0.58,56.0,1290000.0,5000.0,5000.0,0.0,0.06,0.0,0.0,0.0,4500.0,8400000.0,NCN
2789,6.65,11.54,25.25,0.83,5550000.0,8500000.0,-378.0,-529.0,11960000.0,1040000.0,1800000.0,0.0,0.0,9.53,-2.51,-0.6,5.49,5610000.0,1.74,1.21,0.0,210.0,-1900000.0,-2560000.0,-457.0,-486.0,-1786.0,1.75,14.0,1800000.0,60500000.0,74800000.0,336.0,16.81,0.0,0.0,0.0,-2330.0,3600000.0,NCNX
